"year","source","count"
"2018","[Diakonhjemmet Hospital]","2"
"2018","[Oncovir, Inc.]","1"
"2018","[The Society for AIDS Care]","1"
"2018","[Centre Hospitalier de PAU]","2"
"2018","[Yuksek Ihtisas University]","1"
"2018","[MediSieve Limited]","1"
"2018","[Danderyd Hospital]","1"
"2019","[Flexion Therapeutics, Inc.]","4"
"2019","[University of California, San Francisco]","134"
"2019","[The First Affiliated Hospital of Guangzhou Medical University]","9"
"2014","[Guided Therapeutics]","1"
"2014","[Gaia Hospital]","1"
"2014","[Acorda Therapeutics]","4"
"2014","[Vascular Pharmaceuticals, Inc.]","1"
"2014","[HALO Diagnostics]","1"
"2014","[CosmoTech]","1"
"2014","[Geistlich Pharma AG]","1"
"2015","[Saint Thomas Hospital, Panama]","4"
"2015","[Jiangsu HengRui Medicine Co., Ltd.]","27"
"2015","[Kolon Life Science]","2"
"2015","[Vascular Graft Solutions Ltd.]","2"
"2015","[Neomed Institute]","1"
"2015","[Nowarta Biopharma Inc]","1"
"2015","[Tufts University]","5"
"2015","[Yeditepe University Hospital]","4"
"2015","[TASK Applied Science]","1"
"2015","[Noveome Biotherapeutics, formerly Stemnion]","2"
"2015","[Macfarlane Burnet Institute for Medical Research and Public Health Ltd]","2"
"2015","[Orion Corporation, Orion Pharma]","6"
"2015","[CryoLife Europa]","1"
"2015","[Nordlandssykehuset HF]","2"
"2015","[Clínica Fernández]","1"
"2015","[Campus Bio-Medico University]","1"
"2015","[Rare Thyroid Therapeutics International AB]","1"
"2015","[Meshalkin Research Institute of Pathology of Circulation]","15"
"2015","[Africa Mental Health Foundation]","1"
"2015","[The Third Affiliated Hospital of Guangzhou Medical University]","1"
"2015","[ITF Research Pharma, S.L.U.]","1"
"2015","[Janssen Infectious Diseases BVBA]","2"
"2015","[Takara Bio Inc.]","1"
"2015","[Spectrum Health Hospitals]","1"
"2015","[Heart Center Leipzig - University Hospital]","1"
"2015","[Antalya Training and Research Hospital]","7"
"2015","[Pierre Fabre Dermo Cosmetique]","1"
"2015","[Kantonsspital Baden]","1"
"2015","[IDinsight]","3"
"2015","[Suzhou Zelgen Biopharmaceuticals Co.,Ltd]","3"
"2015","[Zydolab - Institute of Cytology and Immune Cytochemistry]","3"
"2015","[Aeglea Biotherapeutics]","2"
"2015","[Respivert Ltd]","1"
"2015","[Mandos LLC]","1"
"2015","[University of Boras]","1"
"2015","[Beijing Shijitan Hospital, Capital Medical University]","1"
"2015","[NIZO Food Research]","2"
"2015","[Newmarket Electrophysiology Research Group Inc]","1"
"2015","[CytoSorbents, Inc]","1"
"2015","[National Institute of Liver & GI Diseases, Pakistan]","1"
"2015","[BioVentrix]","1"
"2015","[Amaranth Medical Inc.]","1"
"2015","[PersonGen BioTherapeutics (Suzhou) Co., Ltd.]","2"
"2015","[Good Samaritan Regional Medical Center, Oregon]","1"
"2015","[ESSA Pharmaceuticals]","1"
"2015","[Mexis George]","1"
"2015","[Braeburn Pharmaceuticals]","1"
"2015","[Lifetech Scientific (Shenzhen) Co., Ltd.]","1"
"2015","[Anteris Technologies Ltd.]","1"
"2016","[University of Sao Paulo]","76"
"2016","[The First Affiliated Hospital with Nanjing Medical University]","17"
"2016","[Akebia Therapeutics]","4"
"2016","[University of Texas Southwestern Medical Center]","52"
"2016","[Orbix Medical Ltd.]","1"
"2016","[Soberlink Healthcare LLC]","1"
"2016","[Vertex Pharmaceuticals Incorporated]","13"
"2016","[Jiangsu Simcere Pharmaceutical Co., Ltd.]","4"
"2016","[Western University, Canada]","15"
"2016","[LEO Pharma]","11"
"2016","[Dongguan People's Hospital]","2"
"2016","[RTI International]","7"
"2016","[Melinta Therapeutics, Inc.]","5"
"2016","[Biomedical Advanced Research and Development Authority]","1"
"2016","[Holbaek Sygehus]","1"
"2016","[Lisata Therapeutics, Inc.]","1"
"2016","[AmMax Bio, Inc.]","1"
"2016","[Instituto de Salud Carlos III]","1"
"2016","[ClinLogic LLC]","1"
"2016","[Science and Technology Park, Center of Innovation Technologies for Human Health]","1"
"2016","[Sumitomo Pharma Co., Ltd.]","1"
"2016","[Cycle Pharmaceuticals Ltd.]","4"
"2016","[Heart and Diabetes Center North-Rhine Westfalia]","2"
"2016","[Tools4Patient]","1"
"2016","[Canterbury Christ Church University]","2"
"2016","[Hallym University Kangnam Sacred Heart Hospital]","3"
"2016","[Sera Prognostics, Inc.]","1"
"2016","[Ancora Heart, Inc.]","1"
"2016","[IMDEA Food]","1"
"2016","[BONESUPPORT AB]","1"
"2016","[Academic Thoracic Oncology Medical Investigators Consortium]","1"
"2016","[Saint Vincent's Hospital, Korea]","3"
"2016","[Foundation for Innovative New Diagnostics, Switzerland]","2"
"2016","[RxCelerate Ltd]","1"
"2016","[Pharmacosmos A/S]","3"
"2016","[University of Alberta, Physical Education]","1"
"2016","[Proteon Therapeutics]","2"
"2016","[Ospedale Maggiore Di Trieste]","1"
"2016","[Beijing Electric Power Hospital]","1"
"2016","[BrainScope Company, Inc.]","1"
"2016","[Amoneta Diagnostics SAS]","1"
"2016","[Hospital de Cruces]","1"
"2016","[Ovid Therapeutics Inc.]","1"
"2016","[Mae Fah Luang University Hospital]","1"
"2017","[Samsung Medical Center]","68"
"2017","[Instituto de Investigación Sanitaria de la Fundación Jiménez Díaz]","2"
"2017","[Xinqiao Hospital of Chongqing]","7"
"2017","[University of Manitoba]","31"
"2017","[University of Applied Sciences and Arts of Southern Switzerland]","2"
"2017","[University of Campinas, Brazil]","8"
"2017","[Creighton University]","6"
"2017","[Axio Biosolutions Pvt. Ltd.]","2"
"2017","[Medalp Private Surgery Clinic]","1"
"2017","[University of Giessen]","12"
"2017","[Banyan Biomarkers, Inc]","1"
"2017","[Medtronic Vascular]","3"
"2017","[GI Dynamics]","1"
"2017","[Hospital Viamed Valvanera, Spain]","1"
"2017","[Université Catholique de Louvain]","1"
"2017","[Syntrix Biosystems, Inc.]","2"
"2017","[Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University]","4"
"2017","[California State Polytechnic University, Pomona]","1"
"2017","[Nidek Co. LTD.]","2"
"2017","[Gruppo Italiano Trapianto di Midollo Osseo]","1"
"2017","[Aberystwyth University]","1"
"2017","[Liverpool Hope University]","1"
"2017","[Oncology Institute of Southern Switzerland]","2"
"2017","[Hospice of Henderson County, Inc.]","1"
"2017","[Pharmanex]","1"
"2017","[NeuroGeneration]","1"
"2017","[Focus Medical, LLC]","1"
"2017","[Sydney Children's Hospitals Network]","1"
"2017","[Arbor Research Collaborative for Health]","1"
"2017","[RSP Systems A/S]","2"
"2017","[Acasti Pharma Inc.]","1"
"2017","[Scilex Pharmaceuticals, Inc.]","1"
"2018","[RenJi Hospital]","29"
"2018","[Chang Gung University]","5"
"2018","[Orlando Regional Medical Center]","2"
"2018","[Astellas Pharma Inc]","29"
"2018","[Janssen Pharmaceutical K.K.]","6"
"2018","[National Institute of Health and Nutrition]","1"
"2018","[patientMpower Ltd.]","2"
"2018","[University of Athens]","10"
"2018","[The First Hospital of Jilin University]","13"
"2018","[University Hospitals, Leicester]","5"
"2018","[G. d'Annunzio University]","7"
"2018","[Hospital Universitario La Fe]","5"
"2018","[Fliegerärztliches Institut]","1"
"2018","[South Florida Bone Marrow/Stem Cell Transplant Institute]","1"
"2018","[AIDP, Inc.]","1"
"2018","[Haihe Biopharma Co., Ltd.]","3"
"2018","[University of Thessaly]","6"
"2018","[Gonabad University of Medical Sciences]","1"
"2018","[Rapid Medical]","1"
"2018","[Avera McKennan Hospital & University Health Center]","1"
"2018","[Xiyuan Hospital of China Academy of Chinese Medical Sciences]","5"
"2018","[Aquinox Pharmaceuticals (Canada) Inc.]","1"
"2018","[Clinica Valle Giulia]","1"
"2018","[Taris Biomedical LLC]","1"
"2018","[Mbarara University of Science and Technology]","5"
"2018","[American Society of Hematology]","1"
"2018","[Medicines for Malaria Venture]","3"
"2018","[Hepatopancreatobiliary Surgery Institute of Gansu Province]","3"
"2018","[Garvan Institute of Medical Research]","1"
"2018","[Pieris Australia Pty Ltd]","1"
"2018","[Aurinia Pharmaceuticals Inc.]","3"
"2018","[Stimgenics LLC]","1"
"2018","[Islamic Azad University, Tehran]","1"
"2018","[Copenhagen University Hospital, Hvidovre]","4"
"2018","[Danisco]","1"
"2018","[Andrews Research & Education Foundation]","1"
"2018","[CUSH Health Ltd.]","1"
"2018","[Affiliated Cancer Hospital & Institute of Guangzhou Medical University]","2"
"2018","[LumiraDx UK Limited]","1"
"2018","[Karuna Therapeutics]","1"
"2018","[HeartFlow, Inc.]","1"
"2018","[Treace Medical Concepts, Inc.]","1"
"2018","[Guangzhou Sport University]","1"
"2018","[Taibah University]","1"
"2018","[The Chaim Sheba Medical Center]","1"
"2019","[Auburn University]","7"
"2019","[Janssen Research & Development, LLC]","63"
"2019","[Beaver-Visitec International, Inc.]","4"
"2019","[Allergan]","25"
"2019","[Midwest Center for Metabolic and Cardiovascular Research]","1"
"2018","[Maternal and Child Health Hospital of Foshan]","1"
"2019","[Cambridge University Hospitals NHS Foundation Trust]","20"
"2019","[IHU Strasbourg]","9"
"2019","[University of Chicago]","34"
"2019","[Tri-Service General Hospital]","9"
"2019","[Ahmadu Bello University Teaching Hospital]","1"
"2019","[University of Cagliari]","7"
"2019","[BTL Industries Ltd.]","3"
"2019","[Central Finland Hospital District]","2"
"2019","[The First Affiliated Hospital of Zhengzhou University]","9"
"2019","[Centre Antoine Lacassagne]","3"
"2019","[Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran]","12"
"2019","[Azienda Ospedaliera Città della Salute e della Scienza di Torino]","6"
"2019","[University of Novi Sad, Faculty of Sport and Physical Education]","4"
"2019","[Joslin Diabetes Center]","2"
"2019","[Azienda Sanitaria-Universitaria Integrata di Udine]","3"
"2019","[Hospital Universitario Araba]","2"
"2019","[AdventHealth]","14"
"2019","[University Tunis El Manar]","5"
"2019","[Chifeng Municipal Hospital]","1"
"2019","[iTeos Therapeutics]","1"
"2019","[Cereno Scientific AB]","1"
"2019","[Five Eleven Pharma, Inc.]","2"
"2019","[VA Puget Sound Health Care System]","2"
"2019","[University Hospital Trnava]","1"
"2019","[Ufuk University]","3"
"2019","[Beijing Ditan Hospital]","9"
"2019","[Instituto Nacional de Enfermedades Respiratorias]","1"
"2019","[Samsung Electronics]","1"
"2019","[CyMedica Orthopedics, Inc]","2"
"2019","[Glia, LLC]","2"
"2019","[MOA Health Science Foundation]","1"
"2019","[GC Cell Corporation]","1"
"2019","[Elypta]","1"
"2019","[Fuzhou General Hospital]","2"
"2019","[Hospital Psiquiatrico Infantil Dr. Juan N. Navarro, Mexico]","1"
"2019","[Medaphor Limited]","1"
"2019","[CardioRenal]","1"
"2019","[Efficacy Care R&D Ltd]","2"
"2019","[Centinela Hospital Medical Center]","1"
"2019","[TRPHARM]","2"
"2019","[Recordati Rare Diseases]","2"
"2019","[Centre Hospitalier St Esprit]","1"
"2019","[University College of Southeast Norway]","1"
"2019","[Sociedad de Lucha Contra el Cáncer del Ecuador]","1"
"2019","[University Eye Hospital, Freiburg]","1"
"2019","[Dongguan HEC TaiGen Biopharmaceuticals Co., Ltd.]","1"
"2019","[Rose Research Center, LLC]","3"
"2019","[Food and Drug Administration (FDA)]","3"
"2019","[Shanghai Bio-heart Biological Technology Co., Ltd.]","1"
"2019","[The Second Hospital of Shandong University]","2"
"2020","[National Taiwan University Hospital]","123"
"2020","[Wake Forest University Health Sciences]","94"
"2020","[Boston Pharmaceuticals]","2"
"2020","[Kanuni Sultan Suleyman Training and Research Hospital]","35"
"2020","[Bio Conscious Technologies Ltd]","1"
"2020","[Institut für Klinische Krebsforschung IKF GmbH at Krankenhaus Nordwest]","9"
"2020","[National Cancer Centre, Singapore]","10"
"2020","[Portuguese Oncology Institute, Coimbra]","2"
"2020","[University Hospital, Grenoble]","80"
"2020","[Wageningen University and Research]","8"
"2020","[Hospital Clinico Universitario de Santiago]","3"
"2020","[University of Castilla-La Mancha]","10"
"2020","[Wake Forest University]","2"
"2020","[Clinical Nutrition Research Center, Illinois Institute of Technology]","4"
"2020","[Royal College of Surgeons in Ireland - Medical University of Bahrain]","5"
"2020","[Harokopio University]","7"
"2020","[University of Dundee]","2"
"2020","[University Hospital of North Norway]","5"
"2020","[Hospitales Universitarios Virgen del Rocío]","2"
"2020","[Ohio University]","9"
"2020","[Prothelia, Inc.]","1"
"2020","[Misr International University]","7"
"2020","[University of Versailles]","2"
"2020","[Center for Human Reproduction]","2"
"2020","[Beijing Children's Hospital]","1"
"2020","[University of Winchester]","3"
"2020","[Universidad Autonoma de Baja California]","3"
"2020","[Taiwan Mundipharma Pharmaceuticals Ltd.]","1"
"2020","[Rakuten Medical, Inc.]","1"
"2020","[Stryker Orthopaedics]","5"
"2020","[Aurobindo Pharma Ltd]","1"
"2020","[Appalachian State University]","2"
"2020","[Nottingham Trent University]","2"
"2020","[University of Liverpool]","5"
"2020","[Memorial Hermann Health System]","2"
"2020","[Burnasyan Federal Medical Biophysical Center]","2"
"2020","[American University]","3"
"2020","[Children's Hospital Colorado]","1"
"2020","[Catalysis SL]","1"
"2020","[University of Khartoum]","1"
"2020","[Genoss Co., Ltd.]","1"
"2020","[Boryung Pharmaceutical Co., Ltd]","5"
"2020","[Bayside Health]","3"
"2020","[Western Health and Social Care Trust]","1"
"2020","[HealthQuilt]","1"
"2020","[Relife Italia S.r.l.]","1"
"2020","[Emalex Biosciences Inc.]","1"
"2020","[Hospital General Universitario de Valencia]","4"
"2020","[California Retina Consultants]","1"
"2020","[Children's Cancer Hospital Egypt 57357]","1"
"2020","[Tetherex Pharmaceuticals Corporation]","1"
"2020","[Neurorehabilitering - Kbh, City of Copenhagen]","1"
"2020","[GenMont Biotech Incorporation]","1"
"2020","[Northumbria Healthcare NHS Foundation Trust]","1"
"2020","[atHeart Medical]","1"
"2020","[Stryker Trauma GmbH]","2"
"2020","[Innopsys]","1"
"2020","[MedRegen LLC]","1"
"2020","[The Belgian Society of Medical Oncology]","1"
"2020","[Fondazione Sandro Pitigliani]","1"
"2020","[Causeway Therapeutics]","1"
"2020","[NP Therapeutics]","1"
"2020","[ASC Therapeutics]","1"
"2020","[Sedana Medical]","1"
"2020","[Pacific Northwest Research Institute]","1"
"2021","[Cancer Institute and Hospital, Chinese Academy of Medical Sciences]","49"
"2021","[Tongji Hospital]","37"
"2020","[Santen SAS]","1"
"2021","[University of Central Florida]","9"
"2021","[Groupe Hospitalier Paris Saint Joseph]","39"
"2021","[Suzhou Connect Biopharmaceuticals, Ltd.]","7"
"2021","[Soliton]","1"
"2021","[Advanced Accelerator Applications]","3"
"2021","[Guang'anmen Hospital of China Academy of Chinese Medical Sciences]","9"
"2021","[The Second Affiliated Hospital of Chongqing Medical University]","9"
"2021","[Korea University Anam Hospital]","8"
"2021","[EuBiologics Co.,Ltd]","5"
"2021","[Marmara University]","72"
"2021","[University of Sheffield]","10"
"2021","[Istanbul Aydın University]","6"
"2021","[Science and Research Centre Koper]","5"
"2021","[Chinese SLE Treatment And Research Group]","2"
"2021","[Santersus AG]","1"
"2021","[Universidad Católica de Ávila]","4"
"2021","[Brugmann University Hospital]","16"
"2021","[Benaroya Research Institute]","3"
"2021","[Baptist Health South Florida]","5"
"2021","[Opiant Pharmaceuticals Inc]","2"
"2021","[St. Catherine University]","1"
"2021","[North China Petroleum Bureau General Hospital]","1"
"2021","[Chung Shan Medical University]","10"
"2021","[Intervención Temprana en Psicosis de Cantabria (ITPCan)]","1"
"2021","[Taizhou Hospital]","2"
"2021","[Helsinn Healthcare SA]","1"
"2021","[Khondrion BV]","1"
"2021","[PlusVitech S.L.]","1"
"2021","[Corona Doctors Medical Clinics, Inc.]","1"
"2021","[Moleac Pte Ltd.]","2"
"2021","[Global Alliance for TB Drug Development]","2"
"2021","[P+F Products + Features GmbH]","2"
"2021","[Psych Atlanta]","1"
"2021","[Institute for Monitoring of Urogenital Diseases]","1"
"2021","[Celltex Therapeutics Corporation]","2"
"2021","[Wockhardt]","2"
"2021","[Danish Cancer Society]","2"
"2021","[Fundación Pública Andaluza para la Investigación Biomédica Andalucía Oriental]","1"
"2021","[Bokhua Memorial Cardiovascular Center]","1"
"2021","[Medtronic Neurovascular Clinical Affairs]","3"
"2021","[Centre Georges Francois Leclerc]","7"
"2021","[Aetion, Inc.]","1"
"2021","[Fundación Eduardo Anitua]","3"
"2021","[Aier School of Ophthalmology, Central South University]","1"
"2021","[Xact Robotics Ltd.]","1"
"2021","[ARCTEC]","1"
"2021","[Leonardo Paroche de Matos]","3"
"2021","[Bornholms Regionskommune]","1"
"2021","[SRI International]","1"
"2021","[Anavasi Diagnostics]","1"
"2021","[Eirion Therapeutics Inc.]","1"
"2021","[Amylyx Pharmaceuticals Inc.]","2"
"2021","[Dalarna University]","1"
"2021","[Daugavpils Regional Hospital]","1"
"2021","[Molde University College]","1"
"2021","[The Fuzhou No 2 Hospital]","1"
"2021","[Université Paris-Saclay-Assistance publique des hôpitaux de Paris]","1"
"2021","[Onze Lieve Vrouwe Gasthuis]","1"
"2021","[Shanghai Cell Therapy Group Co.,Ltd]","1"
"2021","[Veterans Health Service Medical Center, Seoul, Korea]","1"
"2021","[South Texas Veterans Health Care System]","1"
"2021","[North Middlesex University Hospital NHS Trust]","1"
"2021","[Roquette Freres]","1"
"2021","[Nanjing Immunophage Biotech Co., Ltd]","2"
"2021","[Clínica EUGIN]","1"
"2021","[Gynaecologisch Oncologisch Centrum Zuid]","1"
"2022","[Universidade Estadual Paulista Júlio de Mesquita Filho]","3"
"2022","[Case Western Reserve University]","13"
"2022","[Consorci Sanitari de l'Alt Penedès i Garraf]","4"
"2022","[Pharmasaga Co. Ltd.]","1"
"2022","[Fujian Cancer Hospital]","19"
"2022","[Sichuan Cancer Hospital and Research Institute]","16"
"2022","[University of Salento]","1"
"2022","[K-Group, Beta, Inc., a wholly owned subsidiary of Zentalis Pharmaceuticals, Inc]","1"
"2022","[Coloplast A/S]","11"
"2022","[Chinese Academy of Sciences]","2"
"2022","[Cocrystal Pharma, Inc.]","1"
"2022","[Medical University of Silesia]","8"
"2022","[Genentech, Inc.]","13"
"2022","[National University of Malaysia]","15"
"2022","[Eva Pharma]","1"
"2022","[Lyra Therapeutics]","2"
